"user_id","gender","age","married","has_children","home_country","home_city","home_airport","sign_up_date","num_clicks","num_sessions","avg_session_duration_mins","total_flight_bookings","total_hotel_bookings","avg_flight_discount_percent","avg_hotel_discount_percent","discount_flight_proportion","discount_hotel_proportion","total_cancellations","activity_type","scaled_session_duration","booking_rate","cancellation_rate","num_nights","num_rooms","num_trips","total_checked_bags","avg_amount_spent","money_spent_hotel","money_spent_flight","avg_hotel_price_per_room_night_usd","avg_km_flown","scaled_fare_usd","traveler_profile","perk_assignment"
"549714","M","57","true","true","canada","montreal","YUL","2023-01-24","133","8","2.05","2","2","0.18","0.20","0.25","0.25","0","Flight with Hotel","0.05","1","0","2","2","2","2","1118.2800000000000000","704.00","1343.04","160.00","3787.98","766.28","senior traveller","Free Hotel Meals"
"566044","M","59","true","true","usa","dallas","DAL","2023-02-01","335","8","17.37","2","1","0.20","0.00","0.25","0.125","1","Flight with Hotel","0.51","0.5","0.5","0","0","2","6","","0.00","13858.32","0.00","2636.22","1732.29","senior traveller","Free Hotel Meals"
"511757","F","64","true","true","usa","san francisco","SFO","2023-01-05","97","8","1.51","0","0","0.00","0.08","0","0.25","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","senior traveller","Free Hotel Meals"
"498931","F","59","true","true","usa","baltimore","BWI","2022-12-29","105","9","1.46","3","3","0.10","0.00","0.3333333333333333","0","0","Flight with Hotel","0.03","1","0","3","3","3","1","1897.7533333333333333","4787.00","895.53","205.00","1723.50","302.09","senior traveller","Free Hotel Meals"
"577089","F","64","true","true","usa","new york","JFK","2023-02-06","79","8","1.23","3","2","0.00","0.00","0","0","0","Flight with Hotel","0.02","0.6666666666666666","0","2","2","3","2","902.3050000000000000","747.00","1285.59","156.50","2416.11","428.53","senior traveller","Free Hotel Meals"
"601282","F","58","true","true","usa","new york","JFK","2023-02-17","188","8","2.92","2","2","0.08","0.15","0.25","0.125","0","Flight with Hotel","0.07","1","0","2","2","2","1","673.6400000000000000","622.00","677.96","193.50","1913.06","362.64","senior traveller","Free Hotel Meals"
"561201","F","60","true","true","canada","montreal","YUL","2023-01-30","140","8","2.18","2","2","0.10","0.15","0.125","0.125","0","Flight with Hotel","0.05","0.3333333333333333","0","2","2","3","6","650.2800000000000000","744.00","4256.46","124.00","1482.91","536.91","senior traveller","Free Hotel Meals"
"502412","F","56","true","true","usa","new york","JFK","2022-12-31","144","9","1.98","3","4","0.17","0.05","0.5555555555555556","0.2222222222222222","0","Flight with Hotel","0.04","0.75","0","4","4","4","1","709.0600000000000000","951.00","1396.60","78.25","2734.54","494.73","senior traveller","Free Hotel Meals"
"651941","F","58","true","true","usa","indianapolis","IND","2023-03-10","65","8","1.02","0","1","0.13","0.00","0.375","0","0","Hotel Only","0.01","0","0","1","1","1","0","","108.00","0.00","108.00","0.00","0.00","senior traveller","Free Hotel Meals"
"640649","F","64","true","true","usa","los angeles","LAX","2023-03-06","172","8","2.68","2","2","0.00","0.10","0","0.125","0","Flight with Hotel","0.06","1","0","2","2","2","2","1505.3650000000000000","2552.00","458.73","248.00","1339.78","229.37","senior traveller","Free Hotel Meals"
"525647","F","63","true","true","canada","edmonton","YED","2023-01-12","105","8","1.63","0","0","0.10","0.05","0.125","0.125","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","senior traveller","Free Hotel Meals"
"509302","F","59","false","true","canada","toronto","YZD","2023-01-04","109","9","1.52","2","2","0.11","0.10","0.4444444444444444","0.2222222222222222","0","Flight with Hotel","0.03","1","0","2","2","2","1","470.5750000000000000","788.00","127.71","189.00","575.06","76.58","senior traveller","Free Hotel Meals"
"512680","F","65","true","true","canada","montreal","YMX","2023-01-05","101","8","1.60","1","1","0.20","0.00","0.25","0","0","Flight with Hotel","0.03","1","0","1","1","1","0","1047.0900000000000000","462.00","585.09","154.00","3164.31","585.09","senior traveller","Free Hotel Meals"
"544271","F","57","true","true","usa","knoxville","TYS","2023-01-21","111","9","1.55","1","1","0.00","0.00","0","0","0","Flight with Hotel","0.03","1","0","1","1","1","1","671.2100000000000000","129.00","542.21","129.00","3110.21","542.21","senior traveller","Free Hotel Meals"
"527552","F","58","true","true","usa","portland","PDX","2023-01-13","98","9","1.37","0","1","0.15","0.10","0.3333333333333333","0.2222222222222222","0","Hotel Only","0.03","0","0","1","1","1","0","","700.00","0.00","100.00","0.00","0.00","senior traveller","Free Hotel Meals"
"527001","F","65","false","true","usa","indianapolis","IND","2023-01-12","79","8","1.24","0","1","0.25","0.00","0.125","0","0","Hotel Only","0.02","0","0","1","1","1","0","","1424.00","0.00","89.00","0.00","0.00","senior traveller","Free Hotel Meals"
"533464","F","57","true","true","usa","washington","DCA","2023-01-16","171","8","2.67","2","1","0.10","0.10","0.125","0.125","0","Flight with Hotel","0.06","0.5","0","1","1","2","2","696.7800000000000000","120.00","907.21","120.00","2700.02","453.61","senior traveller","Free Hotel Meals"
"537177","M","57","true","true","canada","edmonton","YED","2023-01-17","194","9","4.98","3","2","0.05","0.00","0.2222222222222222","0.1111111111111111","1","Flight with Hotel","0.13","0.6666666666666666","0.3333333333333333","2","2","3","2","522.9600000000000000","200.00","1379.99","100.00","2456.36","469.37","senior traveller","Free Hotel Meals"
"660894","F","57","true","true","usa","austin","AUS","2023-03-14","62","8","0.98","0","0","0.00","0.15","0","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","senior traveller","Free Hotel Meals"
"555083","F","59","true","true","usa","louisville","LOU","2023-01-26","93","8","1.47","2","2","0.00","0.10","0","0.125","0","Flight with Hotel","0.03","1","0","2","2","2","2","2294.9250000000000000","4068.00","521.85","333.00","1515.15","260.93","senior traveller","Free Hotel Meals"
"642364","M","56","true","true","canada","montreal","YUL","2023-03-07","73","8","1.14","1","0","0.00","0.00","0","0","0","Flight Only","0.02","0","0","0","0","1","0","","0.00","225.50","0.00","1169.27","225.50","senior traveller","Free Hotel Meals"
"559846","F","58","true","true","usa","los angeles","LAX","2023-01-29","136","9","1.89","1","1","0.15","0.10","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.04","1","0","1","1","1","0","2292.5200000000000000","1407.60","619.24","391.00","4036.22","728.52","senior traveller","Free Hotel Meals"
"669140","F","64","true","true","usa","detroit","YIP","2023-03-17","63","9","0.88","1","2","0.10","0.10","0.4444444444444444","0.1111111111111111","0","Flight with Hotel","0.01","0.5","0","2","2","2","2","288.6400000000000000","288.00","194.34","53.00","1411.09","228.64","senior traveller","Free Hotel Meals"
"587470","F","56","true","true","usa","indianapolis","IND","2023-02-11","98","8","1.55","1","1","0.13","0.05","0.375","0.125","0","Flight with Hotel","0.03","1","0","1","1","1","0","828.7200000000000000","598.50","198.72","105.00","945.54","198.72","senior traveller","Free Hotel Meals"
"535149","F","56","false","true","usa","baton rouge","BTR","2023-01-17","120","8","1.86","1","1","0.08","0.10","0.25","0.25","0","Flight with Hotel","0.04","1","0","1","1","1","2","516.8500000000000000","207.40","272.85","122.00","1466.06","272.85","senior traveller","Free Hotel Meals"
"520771","F","58","true","true","usa","laredo","LRD","2023-01-09","105","8","1.61","0","1","0.10","0.00","0.125","0","0","Hotel Only","0.03","0","0","1","1","1","0","","1760.00","0.00","160.00","0.00","0.00","senior traveller","Free Hotel Meals"
"563410","F","61","true","true","canada","winnipeg","YWG","2023-01-31","132","8","2.03","2","2","0.15","0.00","0.125","0","0","Flight with Hotel","0.05","1","0","2","2","2","0","769.2750000000000000","932.00","606.55","233.00","1590.08","303.28","senior traveller","Free Hotel Meals"
"528942","F","56","true","true","usa","new york","JFK","2023-01-13","246","8","3.81","6","6","0.30","0.00","0.125","0","0","Flight with Hotel","0.10","1","0","6","6","6","3","491.7200000000000000","1274.00","1676.32","131.00","1717.84","279.39","senior traveller","1 Night Free With Hotel"
"515271","F","57","false","true","canada","montreal","YHU","2023-01-07","134","8","2.08","3","3","0.18","0.00","0.25","0","0","Flight with Hotel","0.05","1","0","3","3","3","0","579.2000000000000000","357.00","1380.60","119.00","2205.64","460.20","senior traveller","Free Hotel Meals"
"526913","F","56","true","true","usa","san francisco","SFO","2023-01-12","149","8","2.29","4","4","0.13","0.05","0.25","0.125","0","Flight with Hotel","0.05","0.6","0","4","4","5","2","797.1366666666666667","2057.00","2511.08","179.25","3727.49","646.48","senior traveller","Free Hotel Meals"
"511726","F","58","false","true","usa","newport news","PHF","2023-01-05","106","8","1.66","2","2","0.00","0.00","0","0","0","Flight with Hotel","0.03","1","0","2","2","2","0","731.9900000000000000","1288.00","175.98","221.00","458.29","87.99","senior traveller","Free Hotel Meals"
"249521","F","60","true","true","canada","ottawa","YOW","2022-07-15","225","11","2.53","4","5","0.20","0.13","0.09090909090909091","0.2727272727272727","0","Flight with Hotel","0.06","0.8","0","5","5","5","4","3069.9425000000000000","5940.40","6533.77","169.80","3266.80","917.02","senior traveller","Free Hotel Meals"
"547857","F","65","true","true","usa","new york","JFK","2023-01-23","95","9","1.34","1","1","0.00","0.08","0","0.2222222222222222","0","Flight with Hotel","0.02","1","0","1","1","1","1","1041.2000000000000000","436.00","605.20","218.00","3838.58","605.20","senior traveller","Free Hotel Meals"
"518450","F","63","true","true","usa","cincinnati","LUK","2023-01-08","107","8","1.67","1","1","0.00","0.00","0","0","0","Flight with Hotel","0.03","0","0","1","1","2","0","","1995.00","504.17","285.00","2918.13","504.17","senior traveller","Free Hotel Meals"
"555277","F","59","true","true","usa","oakland","OAK","2023-01-27","153","9","2.09","1","1","0.20","0.10","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.05","1","0","1","1","1","1","1188.9000000000000000","428.00","760.90","428.00","4273.04","760.90","senior traveller","Free Hotel Meals"
"400275","F","56","true","true","usa","phoenix","LUF","2022-11-07","108","10","1.35","2","1","0.14","0.00","0.4","0","0","Flight with Hotel","0.02","0.5","0","1","1","2","1","1677.3600000000000000","1052.00","871.94","263.00","3204.80","536.53","senior traveller","Free Hotel Meals"
"534082","F","61","true","true","usa","nashville","BNA","2023-01-16","48","8","0.75","0","0","0.00","0.10","0","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","senior traveller","Free Hotel Meals"
"606041","F","56","false","true","canada","vancouver","YVR","2023-02-19","92","8","1.42","2","1","0.05","0.05","0.125","0.125","0","Flight with Hotel","0.03","0.5","0","1","1","2","1","1660.3500000000000000","984.00","1262.03","246.00","3407.51","631.02","senior traveller","Free Hotel Meals"
"516150","F","65","true","true","usa","baton rouge","BTR","2023-01-07","72","8","1.12","0","1","0.15","0.10","0.25","0.125","0","Hotel Only","0.02","0","0","1","1","1","0","","2520.00","0.00","126.00","0.00","0.00","senior traveller","Free Hotel Meals"
"559695","F","56","true","true","usa","san antonio","RND","2023-01-29","377","8","11.78","4","4","0.00","0.10","0.125","0.25","1","Flight with Hotel","0.34","0.6","0.2","4","4","5","3","942.3733333333333333","2148.00","1710.63","153.25","2358.41","427.66","senior traveller","Free Hotel Meals"
"517776","F","60","true","true","usa","honolulu","HNL","2023-01-08","137","8","2.13","3","3","0.00","0.00","0","0","0","Flight with Hotel","0.05","1","0","3","3","3","3","1902.6966666666666667","1764.00","3944.09","266.33","8636.69","1314.70","senior traveller","Free Hotel Meals"
"648852","F","56","true","true","canada","montreal","YUL","2023-03-09","148","8","2.30","2","2","0.15","0.10","0.375","0.125","0","Flight with Hotel","0.05","1","0","2","2","2","2","518.3400000000000000","405.00","527.89","110.50","1578.15","315.84","senior traveller","Free Hotel Meals"
"518516","F","57","true","true","usa","new york","LGA","2023-01-08","170","11","1.91","3","3","0.10","0.00","0.09090909090909091","0","0","Flight with Hotel","0.04","1","0","3","3","3","2","1057.1433333333333333","2300.00","871.43","164.67","1757.73","290.48","senior traveller","Free Hotel Meals"
"565275","F","58","true","true","usa","philadelphia","PNE","2023-02-01","82","8","1.31","1","1","0.10","0.00","0.125","0","0","Flight with Hotel","0.02","0","0","1","1","2","1","","218.00","600.03","109.00","3754.71","666.70","senior traveller","Free Hotel Meals"
"476081","F","57","true","true","usa","el paso","BIF","2022-12-18","161","9","2.24","3","4","0.13","0.00","0.2222222222222222","0","0","Flight with Hotel","0.05","0.4","0","4","4","5","0","644.5700000000000000","1288.00","742.72","138.25","1383.15","247.57","senior traveller","Free Hotel Meals"
"509826","F","64","true","true","usa","miami","TNT","2023-01-04","81","9","1.11","1","1","0.10","0.15","0.3333333333333333","0.2222222222222222","0","Flight with Hotel","0.02","1","0","1","1","1","0","431.2500000000000000","216.00","215.25","54.00","1279.27","215.25","senior traveller","Free Hotel Meals"
"306819","F","60","true","true","usa","new york","JFK","2022-09-01","358","11","13.21","3","3","0.10","0.05","0.2727272727272727","0.18181818181818182","1","Flight with Hotel","0.38","1","0.3333333333333333","3","3","3","1","388.7200000000000000","896.00","270.16","298.67","491.64","90.05","senior traveller","Free Hotel Meals"
"519312","F","59","true","true","usa","modesto","MOD","2023-01-09","49","8","0.76","0","0","0.00","0.05","0","0.25","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","senior traveller","Free Hotel Meals"
"548391","F","57","true","true","canada","toronto","YKZ","2023-01-23","166","8","2.56","1","1","0.20","0.10","0.125","0.25","0","Flight with Hotel","0.06","1","0","1","1","1","1","869.1800000000000000","506.00","363.18","253.00","2076.44","363.18","senior traveller","Free Hotel Meals"
"529048","F","64","true","true","usa","portland","PDX","2023-01-13","107","9","1.48","1","1","0.15","0.00","0.1111111111111111","0","0","Flight with Hotel","0.03","1","0","1","1","1","0","1005.4600000000000000","522.00","483.46","261.00","2744.25","483.46","senior traveller","Free Hotel Meals"
"536034","F","56","true","true","canada","halifax","YAW","2023-01-17","133","8","2.09","1","2","0.00","0.00","0","0","0","Flight with Hotel","0.05","0.5","0","2","2","2","0","1027.7300000000000000","2349.00","649.73","298.50","3224.20","649.73","senior traveller","Free Hotel Meals"
"644639","F","59","true","true","usa","santa ana","SNA","2023-03-07","116","8","1.82","0","0","0.10","0.08","0.125","0.25","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","senior traveller","Free Hotel Meals"
"507557","F","59","true","true","usa","baton rouge","BTR","2023-01-03","139","9","1.93","1","2","0.28","0.05","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.04","0.5","0","2","2","2","1","241.1300000000000000","468.00","53.13","114.00","603.77","53.13","senior traveller","Free Hotel Meals"
"681581","F","57","false","true","usa","los angeles","LAX","2023-03-21","105","8","1.62","3","3","0.15","0.00","0.25","0","0","Flight with Hotel","0.03","1","0","3","3","3","3","1737.5400000000000000","4187.00","1025.62","308.00","1823.38","341.87","senior traveller","Free Hotel Meals"
"631477","F","60","true","true","usa","riverside","RAL","2023-03-02","68","9","0.95","1","1","0.23","0.00","0.2222222222222222","0","0","Flight with Hotel","0.01","1","0","1","1","1","1","823.1700000000000000","132.00","691.17","44.00","4095.63","691.17","senior traveller","Free Hotel Meals"
"560257","F","56","true","true","usa","bakersfield","BFL","2023-01-29","116","10","1.44","0","1","0.00","0.00","0","0","0","Hotel Only","0.03","0","0","1","1","1","0","","255.00","0.00","85.00","0.00","0.00","senior traveller","Free Hotel Meals"
